"";"x"
"Talpa_stankovici";-28,3557266077081
"Talpa_romana";-20,9141184010107
"Talpa_caeca";-28,0304885413624
"Talpa_occidentalis";-10,5097503769401
"Talpa_europaea";-0,147214693096445
"Talpa_caucasica";-31,0773467463677
"Talpa_altaica";-33,562960617003
"Mogera_insularis";-14,8344506228965
"Mogera_wogura";0,731506510117243
"Mogera_robusta";-1,10363304330294
"Mogera_tokudae";3,26720486147079
"Mogera_imaizumii";-11,7028424197913
"Scaptochirus_moschatus";-15,4180633781212
"Parascaptor_leucura";-25,4505660680783
"Euroscaptor_parvidens";-21,4164782273847
"Euroscaptor_longirostris";-7,48430411715469
"Euroscaptor_klossi";-7,48430411707371
"Euroscaptor_mizura";-25,4946840885385
"Condylura_cristata";-479,89281445862
"Desmana_moschata";197,322730492214
"Neurotrichus_gibbsii";-216,586311174596
"Galemys_pyrenaicus";-257,015667387397
"Hylomys_megalotis";-1480,36942880895
"Neohylomys_hainanensis";-1277,58879853394
"Neotetracus_sinensis";-1350,72188977348
"Hylomys_suillus";-526,529874164244
"Hylomys_parvus";-526,529874162113
"Podogymnura_truei";-24,3748502314809
"Echinosorex_gymnura";-261,637916896982
"Erinaceus_roumanicus";-7,97714485617666
"Erinaceus_concolor";-7,97714485643166
"Erinaceus_europaeus";-22,3452671225097
"Erinaceus_amurensis";-23,324519694757
"Paraechinus_hypomelas";-79,5011027781537
"Paraechinus_aethiopicus";-50,4054562977127
"Mesechinus_hughi";-57,9793720035668
"Mesechinus_dauuricus";-39,308605230894
"Hemiechinus_auritus";-13,5431998703224
"Atelerix_algirus";40,7331612585669
"Atelerix_frontalis";-90,8760064875718
"Atelerix_albiventris";-53,5394219056448
"Solisorex_pearsoni";-365,489683337417
"Sylvisorex_johnstoni";-109,11084262788
"Sylvisorex_lunaris";-84,9232022465448
"Sylvisorex_vulcanorum";-9,09061611878568
"Sylvisorex_granti";-8,86278837100802
"Suncus_varilla";-40,0310123306823
"Suncus_infinitesimus";-40,1738482874358
"Suncus_remyi";-87,3006631373124
"Scutisorex_somereni";-67,3073540169871
"Sylvisorex_ollula";-80,2164774105612
"Sylvisorex_konganensis";-83,7382639014387
"Suncus_megalura";-72,3638702310187
"Ruwenzorisorex_suncoides";-70,4641703520909
"Suncus_malayanus";-3,88449954744458
"Suncus_fellowesgordoni";-3,91066896257171
"Suncus_etruscus";-3,71386914746515
"Suncus_stoliczkanus";-12,8403280431242
"Suncus_murinus";0,209684411403756
"Suncus_montanus";0,209684411327126
"Suncus_dayi";-11,9606955139073
"Feroculus_feroculus";-3,15072050739294
"Crocidura_russula";-3,03487042151899
"Crocidura_pachyura";-3,03487042119795
"Crocidura_roosevelti";-4,68129886576599
"Crocidura_latona";-3,01029123413081
"Crocidura_caliginea";-3,01029123418808
"Crocidura_dolichura";-5,55033439685572
"Crocidura_ludia";-5,61565990280604
"Crocidura_maurisca";-2,43609101711718
"Crocidura_stenocephala";-0,0852535329299702
"Crocidura_littoralis";-0,0852535328665925
"Crocidura_cyanea";-2,34704023293404
"Crocidura_voi";-2,50464683925427
"Crocidura_silacea";-0,488763567284766
"Crocidura_mariquensis";-0,585875231990576
"Crocidura_wimmeri";1,92439944463575
"Crocidura_poensis";0,466307385801495
"Crocidura_buettikoferi";-1,67218448445844
"Crocidura_batesi";-1,11323058420072
"Crocidura_theresae";0,0852881225256228
"Crocidura_grandiceps";0,65918550982568
"Crocidura_telfordi";-1,35810322806424
"Crocidura_hildegardeae";-2,61554865666538
"Crocidura_attila";-0,294373265359707
"Crocidura_muricauda";-7,73539348378307
"Crocidura_douceti";-8,07073798137538
"Crocidura_nimbasilvanus";15,0770393156097
"Crocidura_nimbae";-11,2841470529528
"Crocidura_nanilla";-2,46189961975587
"Paracrocidura_maxima";0,0144333328775457
"Paracrocidura_schoutedeni";-0,22497610707243
"Crocidura_grassei";-6,14104121622395
"Crocidura_crenata";-6,45628520451592
"Crocidura_parvipes";-3,99239362553848
"Crocidura_lamottei";0,843678610362696
"Crocidura_olivieri";0,692044605572804
"Crocidura_mutesae";-6,77201855537453
"Crocidura_goliath";12,2720996984807
"Crocidura_viaria";-4,15706245369645
"Crocidura_fulvastra";-6,26530004067168
"Crocidura_hirta";-5,38501442677811
"Crocidura_flavescens";0,977156004530608
"Crocidura_fuscomurina";-6,33906970380326
"Crocidura_cinderella";-3,08786591929898
"Crocidura_jouvenetae";-0,758654577415533
"Crocidura_crossei";-0,81962924106529
"Crocidura_lusitania";-7,04748587393434
"Crocidura_levicula";-0,501796666500123
"Crocidura_lea";0,00391685723373141
"Crocidura_elongata";1,8644379747453
"Crocidura_musseri";-3,49958708219788
"Crocidura_rhoditis";-2,49665493667473
"Crocidura_obscurior";-12,7521656974707
"Crocidura_sicula";-5,88470405754211
"Crocidura_tarfayensis";-6,99040321505275
"Crocidura_canariensis";-6,55975069831407
"Crocidura_zimmermanni";-11,8152833498645
"Crocidura_leucodon";-12,250303418635
"Crocidura_niobe";-1,86417070174855
"Crocidura_baileyi";-1,41975257145882
"Crocidura_mdumai";-0,693096797283729
"Crocidura_newmarki";0,1340849419173
"Crocidura_monax";0,134084941930449
"Crocidura_luna";-0,970953026429065
"Crocidura_macmillani";-1,21464398053909
"Crocidura_montis";-1,32460739426485
"Crocidura_thalia";-0,0946756062360354
"Crocidura_glassi";-0,0946756062247632
"Crocidura_zarudnyi";-1,4787870871558
"Crocidura_aleksandrisi";-1,31908638782613
"Crocidura_suaveolens";-0,837300676774292
"Crocidura_sibirica";0,396133384615703
"Crocidura_caspica";-0,22354233359256
"Crocidura_shantungensis";-1,26850790949925
"Diplomesodon_pulchellum";-1,1858048109704
"Crocidura_miya";-1,31978503908827
"Crocidura_hikmiya";-6,61504177488207
"Crocidura_horsfieldii";-11,0783490748507
"Crocidura_tanakae";-2,43117539676727
"Crocidura_attenuata";-2,51562900816967
"Crocidura_wuchihensis";-6,09449687360974
"Crocidura_indochinensis";-6,09449687540451
"Crocidura_fuliginosa";-5,07194338612372
"Crocidura_rapax";-2,44471029689699
"Crocidura_lasiura";0,267600789026536
"Crocidura_dsinezumi";-0,626482095756518
"Crocidura_watasei";-7,72583210994434
"Crocidura_monticola";-7,52669696857273
"Crocidura_paradoxura";-3,09643287455144
"Crocidura_negligens";-0,14275566729659
"Crocidura_malayana";-0,142755667254623
"Crocidura_orientalis";-0,661232968636104
"Crocidura_brunnea";-0,661232968725563
"Crocidura_lepidura";-0,378642432795779
"Crocidura_beccarii";-0,378642432875329
"Crocidura_nigripes";-0,748197357244065
"Crocidura_foetida";-1,13055176131432
"Crocidura_palawanensis";-2,35356193067034
"Crocidura_grayi";-1,47350159875312
"Crocidura_panayensis";-2,62539564655231
"Crocidura_ninoyi";1,79170951380279
"Crocidura_negrina";-1,18410237516504
"Crocidura_mindorus";1,81635806277458
"Crocidura_beatus";-1,53191744436869
"Myosorex_kihaulei";-9,65891804165965
"Myosorex_geata";-9,73130671389812
"Myosorex_zinki";-66,1198930754978
"Myosorex_babaulti";-67,720105974537
"Myosorex_sclateri";-27,7482229430677
"Myosorex_varius";-11,9518030740515
"Myosorex_cafer";-11,6760430968091
"Congosorex_phillipsorum";-620,24432153279
"Sorex_saussurei";-39,0693662599175
"Sorex_trowbridgii";-43,0503715462686
"Sorex_arizonae";-43,3735437648728
"Sorex_tenellus";-1,62113806444759
"Sorex_nanus";-2,17039876365678
"Sorex_fumeus";-12,7154236069743
"Sorex_dispar";-13,5508345030339
"Sorex_hoyi";-17,5809501845324
"Sorex_rohweri";-4,95594135389339
"Sorex_emarginatus";-0,0178260704148642
"Sorex_milleri";-0,89551265055739
"Sorex_longirostris";-1,07187666818741
"Sorex_cinereus";-2,98616496501945
"Sorex_preblei";-1,41576414599571
"Sorex_haydeni";-0,451689032320508
"Sorex_lyelli";-0,71130529728392
"Sorex_ugyunak";-0,0788695807919817
"Sorex_pribilofensis";-0,41421645253632
"Sorex_jacksoni";-0,0938263529653415
"Sorex_camtschatica";-0,120192508045987
"Sorex_portenkoi";-0,0648075828108128
"Sorex_leucogaster";-0,22887712031317
"Sorex_vagrans";-6,78134259798546
"Sorex_ornatus";-6,7846039356404
"Sorex_sonomae";-2,60407571614313
"Sorex_neomexicanus";-2,79100019385207
"Sorex_palustris";0,213561758848019
"Sorex_bendirii";1,57561611943796
"Sorex_bairdi";-0,384939260903747
"Sorex_monticolus";-1,33629186478582
"Sorex_pacificus";-1,47791872932069
"Sorex_cylindricauda";-9,78745423141663
"Sorex_excelsus";-10,0324652614332
"Sorex_bedfordiae";-9,3928812560413
"Sorex_mirabilis";-7,50361606803715
"Sorex_samniticus";-4,08051158277602
"Sorex_maritimensis";-1,63042056355997
"Sorex_arcticus";-1,63042056352955
"Sorex_tundrensis";-1,62527868835766
"Sorex_asper";-1,29223693994188
"Sorex_daphaenodon";-1,92657413797595
"Sorex_coronatus";-1,3813612919933
"Sorex_satunini";-1,02076025847724
"Sorex_araneus";-0,229953290491467
"Sorex_antinorii";-0,229953290543462
"Sorex_granarius";-1,00804609935364
"Sorex_raddei";-8,82972850341864
"Sorex_roboratus";-9,17151516171706
"Sorex_volnuchini";-3,22693437579279
"Sorex_minutus";-3,22693437576766
"Sorex_gracillimus";-8,78657845034849
"Sorex_yukonicus";-0,179107665771917
"Sorex_minutissimus";-0,109821119222804
"Sorex_hosonoi";-6,11986738552932
"Sorex_thibetanus";-7,08863066590252
"Sorex_shinto";-8,22582691893447
"Sorex_caecutiens";-8,36264679926609
"Sorex_unguiculatus";-2,49350254756386
"Sorex_isodon";-3,28339724539972
"Sorex_alpinus";-27,1818817536238
"Blarinella_wardi";-116,448952648432
"Blarinella_quadraticauda";-8,39295096823082
"Blarinella_griselda";-8,3929509680201
"Cryptotis_parva";-35,0075082088372
"Cryptotis_nigrescens";-2,55947276998192
"Cryptotis_peregrina";-2,16308514494356
"Cryptotis_goldmani";-2,20873860797764
"Cryptotis_alticola";-26,8915623763826
"Cryptotis_phillipsii";-6,48929802397733
"Cryptotis_magna";-6,4892980224648
"Cryptotis_mexicana";-7,76214406873364
"Cryptotis_nelsoni";-4,00784731254305
"Cryptotis_gracilis";-4,0078473106753
"Cryptotis_obscura";-6,2972095526295
"Cryptotis_mayensis";-33,9759843994495
"Blarina_carolinensis";-10,4225659110649
"Blarina_hylophaga";-10,9820064329163
"Blarina_brevicauda";-10,0413364001736
"Notiosorex_crawfordi";-82,8931232906422
"Notiosorex_cockrumi";-82,9269426293223
"Megasorex_gigas";-199,878317602998
"Neomys_fodiens";-12,1787205821322
"Neomys_teres";-9,72476558842938
"Neomys_anomalus";-10,4416913738871
"Episoriculus_macrurus";-93,8442641245602
"Episoriculus_leucops";-60,0940492356018
"Episoriculus_caudatus";-60,1804291444808
"Soriculus_nigrescens";-97,9775323481009
"Chodsigoa_hypsibia";-26,6938866250522
"Chodsigoa_sodalis";-28,5424979161619
"Chodsigoa_parca";-27,2342275567525
"Chodsigoa_caovansunga";-29,1561761637121
"Episoriculus_fumidus";-93,6639556083274
"Nectogale_elegans";-72,6380233271919
"Chimarrogale_phaeura";-64,2152829065282
"Chimarrogale_platycephalus";-65,6772674872998
"Chimarrogale_himalayica";-66,2493883507968
"Chimarrogale_styani";-62,233308759485
"Anourosorex_yamashinai";-14,214321658193
"Anourosorex_squamipes";-14,2143216590576
"Rhinopoma_muscatellum";-9,02840275811016
"Rhinopoma_hardwickii";-7,83809565848863
"Rhinopoma_microphyllum";-26,8836780236166
"Rhinopoma_hadramauticum";-34,4047325442686
"Craseonycteris_thonglongyai";-1052,69940617293
"Cardioderma_cor";-427,585423984083
"Macroderma_gigas";-437,074102071131
"Megaderma_spasma";-447,544723926045
"Rhinolophus_hipposideros";-12,2348395322156
"Rhinolophus_ferrumequinum";0,233075116902895
"Rhinolophus_clivosus";-2,73440639981818
"Rhinolophus_ruwenzorii";-0,126504635922241
"Rhinolophus_maclaudi";2,20496716265516
"Rhinolophus_cohenae";0,0200194601175413
"Rhinolophus_smithersi";0,0200194601211506
"Rhinolophus_mabuensis";0,0364609489914898
"Rhinolophus_hildebrandtii";0,0411886086566343
"Rhinolophus_darlingi";-5,27092883678728
"Rhinolophus_fumigatus";-3,00858402544579
"Rhinolophus_eloquens";-1,37260340745023
"Rhinolophus_mossambicus";2,06214729567944
"Rhinolophus_blasii";-4,81429667805478
"Rhinolophus_mehelyi";-0,373719902828135
"Rhinolophus_euryale";-2,75141645655131
"Rhinolophus_simulator";-2,07192866005096
