generation,leftchild,rightchild,abstime,betainit,betashift
5000,Morus_bassanus,Morus_serrator,92.7528,39455.8,0.00684693
5000,Tauraco_leucotis,Musophaga_rossae,59.0976,19972.9,-0.0156108
6000,Anseranas_semipalmata,Steatornis_caripensis,0,23.1877,0.512192
6000,Pandion_haliaetus,NA,70.0844,85491.4,-0.00575641
6000,Accipiter_henstii,NA,88.1205,7302.81,0.00436655
6000,Hamirostra_melanosternon,Lophoictinia_isura,88.4424,81229.7,-0.000900096
6000,Cathartes_aura,NA,94.6836,5133.61,0.00930071
6000,Orthonyx_temminckii,Orthonyx_spaldingii,67.5469,71128.1,-0.0150163
6000,Pipreola_jucunda,Pipreola_formosa,86.3135,10060.1,-0.0185164
6000,Cacatua_alba,Cacatua_moluccensis,90.596,4661.99,-0.0230348
6000,Pedionomus_torquatus,Rostratula_semicollaris,50.5198,4350.22,0.0138284
6000,Limnodromus_scolopaceus,Arenaria_interpres,65.6502,14531.6,0.00507443
6000,Poliocephalus_rufopectus,Aechmophorus_occidentalis,58.8933,335212,-0.00309954
6000,Cacomantis_sepulcralis,Cacomantis_sonneratii,84.5046,13863.1,-0.0220482
6000,Scythrops_novaehollandiae,NA,69.2934,22735.4,-0.00225225
6000,Eupodotis_rueppellii,NA,92.0717,46299.3,-0.00246715
6000,Phalacrocorax_carunculatus,NA,95.1596,350064,0.0114454
6000,Anhinga_anhinga,Anhinga_novaehollandiae,87.5525,18755.2,-0.00185066
6000,Morus_bassanus,Morus_serrator,92.7528,88880.3,0.00684693
6000,Tauraco_leucotis,Musophaga_rossae,59.5348,15569.1,-0.0156108
7000,Anseranas_semipalmata,Steatornis_caripensis,0,28.7332,0.512192
7000,Francolinus_capensis,Francolinus_adspersus,94.6443,51029,-0.0257244
7000,Pandion_haliaetus,NA,70.0213,136268,-0.00575641
7000,Accipiter_henstii,NA,86.017,7302.81,0.00436655
7000,Hamirostra_melanosternon,Lophoictinia_isura,88.4424,109651,-0.000900096
7000,Cathartes_aura,NA,95.7135,6051.51,0.00930071
7000,Orthonyx_temminckii,Orthonyx_spaldingii,67.1583,83984.3,-0.0150163
7000,Pipreola_jucunda,Pipreola_formosa,84.929,10060.1,-0.0185164
7000,Cacatua_alba,Cacatua_moluccensis,90.5078,7415.37,-0.0230348
7000,Aratinga_mitrata,NA,101.185,75256.3,0.00256424
7000,Pedionomus_torquatus,Rostratula_semicollaris,52.8727,4199.79,0.0138284
7000,Limnodromus_scolopaceus,Arenaria_interpres,66.9322,14531.6,0.00507443
7000,Ducula_rubricera,NA,100.406,135873,0.0093945
7000,Poliocephalus_rufopectus,Aechmophorus_occidentalis,57.214,341919,-0.00309954
7000,Cacomantis_sepulcralis,Cacomantis_sonneratii,84.5046,11267.2,-0.0220482
7000,Scythrops_novaehollandiae,NA,71.3606,15844.9,-0.00225225
7000,Eupodotis_rueppellii,NA,88.7854,40898.4,-0.00246715
7000,Phalacrocorax_carunculatus,NA,95.1596,407398,0.0114454
7000,Anhinga_anhinga,Anhinga_novaehollandiae,83.2833,18755.2,-0.00185066
7000,Morus_bassanus,Morus_serrator,92.7528,88678.2,0.00684693
7000,Tigrisoma_lineatum,Tigrisoma_mexicanum,49.6804,127332,-0.00807326
7000,Tauraco_leucotis,Musophaga_rossae,56.8328,15767,-0.0156108
8000,Anseranas_semipalmata,Steatornis_caripensis,0,28.7332,0.512192
8000,Nettapus_pulchellus,Nettapus_auritus,89.3379,23551.3,0.0132053
8000,Francolinus_capensis,Francolinus_adspersus,96.1066,54569.4,-0.0257244
8000,Pandion_haliaetus,NA,71.9986,120921,-0.00575641
8000,Buteo_solitarius,Buteo_albigula,97.7456,283980,-0.0092019
8000,Accipiter_henstii,NA,83.7161,5432.04,0.00436655
8000,Hamirostra_melanosternon,Lophoictinia_isura,88.4424,113255,-0.000900096
8000,Cathartes_aura,NA,94.1758,7714.07,0.00930071
8000,Orthonyx_temminckii,Orthonyx_spaldingii,69.4039,107098,-0.0150163
8000,Hypocnemis_subflava,NA,101.232,15368.6,0.0112394
8000,Pipreola_jucunda,Pipreola_formosa,86.0086,10060.1,-0.0185164
8000,Cacatua_alba,Cacatua_moluccensis,89.652,12204.7,-0.0230348
8000,Aratinga_mitrata,NA,101.185,106656,0.00256424
8000,Pedionomus_torquatus,Rostratula_semicollaris,53.5142,4658.8,0.0138284
8000,Aramus_guarauna,Balearica_regulorum,61.86,14531.6,0.00507443
8000,Ducula_rubricera,NA,100.406,190025,0.0093945
8000,Poliocephalus_rufopectus,Aechmophorus_occidentalis,54.9187,381477,-0.00309954
8000,Cacomantis_sepulcralis,Cacomantis_sonneratii,82.5762,4768.43,-0.0220482
8000,Scythrops_novaehollandiae,NA,71.6593,13072.8,-0.00225225
8000,Eupodotis_rueppellii,NA,87.6492,69333.5,-0.00246715
8000,Phalacrocorax_carunculatus,NA,96.8241,252958,0.0114454
8000,Anhinga_anhinga,Anhinga_novaehollandiae,83.2833,11543.1,-0.00185066
8000,Morus_bassanus,Morus_serrator,92.7528,88208.1,0.00684693
8000,Tigrisoma_lineatum,Tigrisoma_mexicanum,49.6804,127332,-0.00807326
8000,Mycteria_americana,Mycteria_ibis,86.8904,96843.3,-0.00967112
8000,Pygoscelis_adeliae,Megadyptes_antipodes,69.9677,24852.2,-0.00780227
8000,Tauraco_leucotis,Musophaga_rossae,58.2153,13662.7,-0.0156108
9000,Anseranas_semipalmata,Steatornis_caripensis,0,28.7332,0.512192
9000,Nettapus_pulchellus,Nettapus_auritus,89.3379,25366.4,0.0132053
9000,Francolinus_capensis,Francolinus_adspersus,95.34,54569.4,-0.0257244
9000,Pandion_haliaetus,NA,74.7354,120921,-0.00575641
9000,Buteo_solitarius,Buteo_albigula,97.3223,208612,-0.0092019
9000,Accipiter_henstii,NA,84.7675,4302.78,0.00436655
9000,Hamirostra_melanosternon,Lophoictinia_isura,87.1769,133714,-0.000900096
9000,Cathartes_aura,NA,94.1758,7714.07,0.00930071
9000,Rhipidura_hyperythra,NA,92.4545,46227.7,0.00419991
9000,Lycocorax_pyrrhopterus,Manucodia_keraudrenii,83.0213,113386,0.00128298
9000,Orthonyx_temminckii,Orthonyx_spaldingii,69.4039,107098,-0.0150163
9000,Pipreola_jucunda,Pipreola_formosa,86.7279,12253.3,-0.0185164
9000,Cacatua_alba,Cacatua_moluccensis,91.6025,8047.06,-0.0230348
9000,Aratinga_mitrata,NA,101.185,91399,0.00256424
9000,Pedionomus_torquatus,Rostratula_semicollaris,53.5142,4658.8,0.0138284
9000,Ducula_pacifica,Ducula_rubricera,98.5473,190025,0.0093945
9000,Poliocephalus_rufopectus,Aechmophorus_occidentalis,54.9187,381477,-0.00309954
9000,Poliocephalus_rufopectus,Phoeniconaias_minor,45.4335,36617.5,0.00541261
9000,Aramus_guarauna,Balearica_regulorum,61.86,14531.6,0.00507443
9000,Cacomantis_sepulcralis,Cacomantis_sonneratii,82.1685,4768.43,-0.0220482
9000,Scythrops_novaehollandiae,NA,72.178,19537.2,-0.00225225
9000,Eupodotis_rueppellii,NA,87.6492,63184.3,-0.00246715
9000,Phalacrocorax_carunculatus,NA,96.8241,207313,0.0114454
9000,Anhinga_anhinga,Anhinga_novaehollandiae,84.5878,11543.1,-0.00185066
9000,Morus_bassanus,Morus_serrator,91.1948,88208.1,0.00684693
9000,Tigrisoma_lineatum,Tigrisoma_mexicanum,49.7064,121230,-0.00807326
9000,Mycteria_americana,Mycteria_ibis,85.4345,96843.3,-0.00967112
9000,Pygoscelis_adeliae,Megadyptes_antipodes,69.9677,31999.9,-0.00780227
9000,Tauraco_leucotis,Musophaga_rossae,56.9917,15918,-0.0156108
